contractSymbol,lastTradeDate,strike,preco,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,type_option,spot,expiry,ano_vencimento,moneyness
SPY201125C00358000,2020-11-10 15:07:36,358.0,3.71,4.0,4.04,-1.2599998,-25.35211,20.0,427.0,0.2153398779296875,False,REGULAR,USD,calls,339.76,2020-11-24 00:00:00,0.03888888888888889,0.949050279329609
SPY201125C00359000,2020-11-10 16:14:48,359.0,3.34,3.56,3.6,-3.14,-48.45679,7.0,793.0,0.21198297790527343,False,REGULAR,USD,calls,339.76,2020-11-24 00:00:00,0.03888888888888889,0.9464066852367687
SPY201125C00360000,2020-11-10 18:13:08,360.0,3.22,3.21,3.24,-0.8399999,-20.689653,100.0,486.0,0.21057918334960937,False,REGULAR,USD,calls,339.76,2020-11-24 00:00:00,0.03888888888888889,0.9437777777777777
SPY201125C00361000,2020-11-10 17:30:42,361.0,3.01,2.79,2.81,-0.37000012,-10.946749,21.0,284.0,0.2054522814941406,False,REGULAR,USD,calls,339.76,2020-11-24 00:00:00,0.03888888888888889,0.9411634349030471
SPY201125C00362000,2020-11-10 18:12:18,362.0,2.57,2.5,2.53,-0.51,-16.558441,190.0,80.0,0.20520814331054685,False,REGULAR,USD,calls,339.76,2020-11-24 00:00:00,0.03888888888888889,0.9385635359116021
SPY201125C00363000,2020-11-10 17:46:44,363.0,2.33,2.17,2.2,-0.43000007,-15.579713,21.0,93.0,0.20191227783203125,False,REGULAR,USD,calls,339.76,2020-11-24 00:00:00,0.03888888888888889,0.9359779614325069
SPY201125C00364000,2020-11-10 15:10:01,364.0,1.56,1.9,1.92,-0.79999995,-33.898304,6.0,627.0,0.19965399963378905,False,REGULAR,USD,calls,339.76,2020-11-24 00:00:00,0.03888888888888889,0.9334065934065934
SPY201125C00365000,2020-11-10 17:52:09,365.0,1.75,1.64,1.67,-0.28999996,-14.215685,54.0,763.0,0.19763985961914063,False,REGULAR,USD,calls,339.76,2020-11-24 00:00:00,0.03888888888888889,0.9308493150684931
SPY201125C00366000,2020-11-10 14:53:38,366.0,1.45,1.45,1.47,-0.3399999,-18.99441,69.0,1294.0,0.19690744506835936,False,REGULAR,USD,calls,339.76,2020-11-24 00:00:00,0.03888888888888889,0.9283060109289617
SPY201125C00367000,2020-11-10 17:29:34,367.0,1.24,1.24,1.26,-0.48000002,-27.906977,7.0,2187.0,0.1947102014160156,False,REGULAR,USD,calls,339.76,2020-11-24 00:00:00,0.03888888888888889,0.9257765667574932
SPY201125C00368000,2020-11-10 17:46:44,368.0,1.15,1.09,1.11,-0.31000006,-21.23288,166.0,1412.0,0.1947102014160156,False,REGULAR,USD,calls,339.76,2020-11-24 00:00:00,0.03888888888888889,0.9232608695652174
SPY201125C00369000,2020-11-10 17:37:15,369.0,0.93,0.92,0.94,-0.39000005,-29.545456,24.0,48.0,0.1925129577636719,False,REGULAR,USD,calls,339.76,2020-11-24 00:00:00,0.03888888888888889,0.9207588075880758
SPY201125C00370000,2020-11-10 17:22:51,370.0,0.92,0.81,0.82,-0.20999998,-18.584068,30.0,886.0,0.192390888671875,False,REGULAR,USD,calls,339.76,2020-11-24 00:00:00,0.03888888888888889,0.9182702702702702
SPY201125C00371000,2020-11-10 16:50:43,371.0,0.77,0.69,0.7,-0.24000001,-23.762377,61.0,315.0,0.19129226684570313,False,REGULAR,USD,calls,339.76,2020-11-24 00:00:00,0.03888888888888889,0.9157951482479784
SPY201125C00372000,2020-11-10 16:02:17,372.0,0.5,0.6,0.62,-0.31,-38.271606,8.0,157.0,0.192390888671875,False,REGULAR,USD,calls,339.76,2020-11-24 00:00:00,0.03888888888888889,0.9133333333333333
SPY201125C00373000,2020-11-10 15:22:15,373.0,0.4,0.51,0.52,-0.32000002,-44.444447,15.0,128.0,0.19080399047851562,False,REGULAR,USD,calls,339.76,2020-11-24 00:00:00,0.03888888888888889,0.9108847184986595
SPY201125C00374000,2020-11-10 16:10:39,374.0,0.45,0.43,0.45,-0.18,-28.571428,6.0,13.0,0.1909260595703125,False,REGULAR,USD,calls,339.76,2020-11-24 00:00:00,0.03888888888888889,0.9084491978609626
SPY201125C00375000,2020-11-10 15:17:30,375.0,0.35,0.39,0.4,-0.19000003,-35.18519,5.0,357.0,0.192390888671875,False,REGULAR,USD,calls,339.76,2020-11-24 00:00:00,0.03888888888888889,0.9060266666666666
SPY201125C00376000,2020-11-10 17:06:13,376.0,0.37,0.33,0.34,-0.18,-32.727272,19.0,104.0,0.19190261230468753,False,REGULAR,USD,calls,339.76,2020-11-24 00:00:00,0.03888888888888889,0.9036170212765957
SPY201125C00377000,2020-11-09 20:23:31,377.0,0.25,0.28,0.29,-0.39,-60.9375,1.0,85.0,0.19190261230468753,False,REGULAR,USD,calls,339.76,2020-11-24 00:00:00,0.03888888888888889,0.9012201591511936
SPY201125C00378000,2020-11-10 17:18:39,378.0,0.28,0.25,0.26,-0.060000002,-17.647058,102.0,123.0,0.19385571777343752,False,REGULAR,USD,calls,339.76,2020-11-24 00:00:00,0.03888888888888889,0.8988359788359788
SPY201125C00379000,2020-11-10 15:50:27,379.0,0.18,0.21,0.22,-0.43,-70.4918,7.0,165.0,0.19336744140625,False,REGULAR,USD,calls,339.76,2020-11-24 00:00:00,0.03888888888888889,0.8964643799472295
SPY201125C00380000,2020-11-10 16:59:37,380.0,0.2,0.18,0.19,-0.07000001,-25.925928,27.0,150.0,0.19409985595703128,False,REGULAR,USD,calls,339.76,2020-11-24 00:00:00,0.03888888888888889,0.8941052631578947
SPY201125C00381000,2020-11-09 20:35:44,381.0,0.15,0.16,0.17,-0.18,-54.545452,10.0,23.0,0.1958088232421875,False,REGULAR,USD,calls,339.76,2020-11-24 00:00:00,0.03888888888888889,0.891758530183727
SPY201125C00382000,2020-11-10 16:59:37,382.0,0.14,0.14,0.15,-0.24999999,-64.10256,11.0,12.0,0.19727365234375,False,REGULAR,USD,calls,339.76,2020-11-24 00:00:00,0.03888888888888889,0.8894240837696334
SPY201125C00383000,2020-11-10 17:55:33,383.0,0.14,0.13,0.14,-0.16000001,-53.333336,11.0,12.0,0.20020331054687499,False,REGULAR,USD,calls,339.76,2020-11-24 00:00:00,0.03888888888888889,0.8871018276762402
SPY201125C00385000,2020-11-09 16:23:41,385.0,0.09,0.09,0.11,-0.16999999,-65.38461,22.0,226.0,0.20313296874999998,False,REGULAR,USD,calls,339.76,2020-11-24 00:00:00,0.03888888888888889,0.8824935064935064
SPY201125C00390000,2020-11-09 19:25:21,390.0,0.12,0.05,0.06,0.0,0.0,16.0,69.0,0.20996883789062498,False,REGULAR,USD,calls,339.76,2020-11-24 00:00:00,0.03888888888888889,0.8711794871794871
SPY201125C00395000,2020-11-09 20:33:43,395.0,0.05,0.03,0.04,0.0,0.0,36.0,34.0,0.22071091796874998,False,REGULAR,USD,calls,339.76,2020-11-24 00:00:00,0.03888888888888889,0.8601518987341772
SPY201125C00400000,2020-11-10 17:29:03,400.0,0.02,0.02,0.03,-0.02,-50.0,144.0,372.0,0.23438265625,False,REGULAR,USD,calls,339.76,2020-11-24 00:00:00,0.03888888888888889,0.8493999999999999
SPY201125C00405000,2020-11-10 15:47:07,405.0,0.01,0.01,0.02,-0.02,-66.66667,2.0,17.0,0.24414818359375,False,REGULAR,USD,calls,339.76,2020-11-24 00:00:00,0.03888888888888889,0.8389135802469135
SPY201125C00420000,2020-11-10 15:17:37,420.0,0.01,0.0,0.01,0.0,0.0,9.0,115.0,0.28125718749999995,False,REGULAR,USD,calls,339.76,2020-11-24 00:00:00,0.03888888888888889,0.808952380952381
SPY201127C00220000,2020-11-02 14:30:02,220.0,110.46,133.18,134.33,0.0,0.0,10.0,0.0,1.2055703784179688,True,REGULAR,USD,calls,339.76,2020-11-26 00:00:00,0.044444444444444446,1.5443636363636364
SPY201127C00240000,2020-10-29 14:29:44,240.0,89.72,113.59,114.02,0.0,0.0,,1.0,1.021489267578125,True,REGULAR,USD,calls,339.76,2020-11-26 00:00:00,0.044444444444444446,1.4156666666666666
SPY201127C00250000,2020-10-19 20:38:37,250.0,93.59,103.62,104.05,0.0,0.0,,1.0,0.9340826904296875,True,REGULAR,USD,calls,339.76,2020-11-26 00:00:00,0.044444444444444446,1.35904
SPY201127C00255000,2020-10-19 18:36:06,255.0,89.41,98.6,99.07,0.0,0.0,1.0,1.0,0.8891612646484374,True,REGULAR,USD,calls,339.76,2020-11-26 00:00:00,0.044444444444444446,1.332392156862745
SPY201127C00260000,2020-10-26 15:00:11,260.0,80.01,93.62,94.09,0.0,0.0,1.0,1.0,0.8476577734374999,True,REGULAR,USD,calls,339.76,2020-11-26 00:00:00,0.044444444444444446,1.3067692307692307
SPY201127C00280000,2020-11-04 16:06:57,280.0,66.04,73.84,74.03,0.0,0.0,1.0,6.0,0.6843293286132813,True,REGULAR,USD,calls,339.76,2020-11-26 00:00:00,0.044444444444444446,1.2134285714285713
SPY201127C00285000,2020-11-05 19:56:14,285.0,66.61,68.87,69.04,0.0,0.0,5.0,0.0,0.6440465283203125,True,REGULAR,USD,calls,339.76,2020-11-26 00:00:00,0.044444444444444446,1.192140350877193
SPY201127C00290000,2020-11-04 20:52:31,290.0,73.61,63.87,64.1,0.0,0.0,1.0,3.0,0.6049844189453126,True,REGULAR,USD,calls,339.76,2020-11-26 00:00:00,0.044444444444444446,1.1715862068965517
SPY201127C00295000,2020-11-04 17:57:30,295.0,52.77,59.03,59.38,0.0,0.0,1.0,4.0,0.5837443969726561,True,REGULAR,USD,calls,339.76,2020-11-26 00:00:00,0.044444444444444446,1.151728813559322
SPY201127C00300000,2020-11-09 20:20:16,300.0,59.76,53.98,54.27,0.0,0.0,2.0,80.0,0.5339402075195312,True,REGULAR,USD,calls,339.76,2020-11-26 00:00:00,0.044444444444444446,1.1325333333333334
SPY201127C00302500,2020-11-05 14:59:22,302.5,48.3,51.48,51.76,0.0,0.0,17.0,30.0,0.5123339782714844,True,REGULAR,USD,calls,339.76,2020-11-26 00:00:00,0.044444444444444446,1.1231735537190082
SPY201127C00305000,2020-11-06 15:29:54,305.0,45.62,49.11,49.31,0.0,0.0,11.0,62.0,0.5065967309570312,True,REGULAR,USD,calls,339.76,2020-11-26 00:00:00,0.044444444444444446,1.113967213114754
SPY201127C00310000,2020-11-09 20:20:16,310.0,49.9,44.29,44.46,0.0,0.0,3.0,14223.0,0.47461462890625,True,REGULAR,USD,calls,339.76,2020-11-26 00:00:00,0.044444444444444446,1.0959999999999999
SPY201127C00311000,2020-11-03 18:41:45,311.0,28.96,43.22,43.37,0.0,0.0,,1.0,0.45935599243164066,True,REGULAR,USD,calls,339.76,2020-11-26 00:00:00,0.044444444444444446,1.092475884244373
SPY201127C00312000,2020-11-03 15:29:17,312.0,39.69,42.05,42.74,10.349998,35.27607,1.0,2.0,0.47632359619140624,True,REGULAR,USD,calls,339.76,2020-11-26 00:00:00,0.044444444444444446,1.088974358974359
SPY201127C00315000,2020-11-04 19:33:59,315.0,47.06,39.44,39.89,0.0,0.0,1.0,5105.0,0.4588677160644532,True,REGULAR,USD,calls,339.76,2020-11-26 00:00:00,0.044444444444444446,1.0786031746031746
SPY201127C00316000,2020-11-06 15:05:49,316.0,35.89,38.33,38.63,1.8800011,5.5277896,2.0,4.0,0.4332332067871094,True,REGULAR,USD,calls,339.76,2020-11-26 00:00:00,0.044444444444444446,1.0751898734177214
SPY201127C00317500,2020-11-02 15:36:13,317.5,20.32,36.89,37.3,0.0,0.0,2.0,15.0,0.43054768676757815,True,REGULAR,USD,calls,339.76,2020-11-26 00:00:00,0.044444444444444446,1.0701102362204724
SPY201127C00318000,2020-11-04 14:58:43,318.0,38.08,36.77,36.9,0.0,0.0,20.0,27.0,0.43201251586914063,True,REGULAR,USD,calls,339.76,2020-11-26 00:00:00,0.044444444444444446,1.0684276729559747
SPY201127C00320000,2020-11-05 14:49:04,320.0,31.84,34.51,34.95,0.0,0.0,1.0,16.0,0.41663181030273433,True,REGULAR,USD,calls,339.76,2020-11-26 00:00:00,0.044444444444444446,1.06175
SPY201127C00321000,2020-11-06 16:05:14,321.0,30.79,33.72,34.06,0.0,0.0,4.0,4.0,0.41370215209960937,True,REGULAR,USD,calls,339.76,2020-11-26 00:00:00,0.044444444444444446,1.058442367601246
SPY201127C00322000,2020-10-30 16:01:38,322.0,14.22,32.56,32.97,0.0,0.0,73.0,65.0,0.39929799926757814,True,REGULAR,USD,calls,339.76,2020-11-26 00:00:00,0.044444444444444446,1.0551552795031056
SPY201127C00322500,2020-11-06 16:03:56,322.5,36.82,32.35,32.48,0.0,0.0,1.0,139.0,0.3952697192382813,True,REGULAR,USD,calls,339.76,2020-11-26 00:00:00,0.044444444444444446,1.0535193798449611
SPY201127C00323000,2020-11-02 15:49:08,323.0,16.2,31.86,32.01,0.0,0.0,92.0,97.0,0.3922179919433594,True,REGULAR,USD,calls,339.76,2020-11-26 00:00:00,0.044444444444444446,1.0518885448916409
SPY201127C00324000,2020-11-05 17:10:14,324.0,28.88,30.48,30.89,0.0,0.0,4.0,107.0,0.37628797546386716,True,REGULAR,USD,calls,339.76,2020-11-26 00:00:00,0.044444444444444446,1.048641975308642
SPY201127C00325000,2020-11-10 17:11:47,325.0,31.03,29.85,30.04,-5.539999,-15.149026,2.0,166.0,0.3751283190917969,True,REGULAR,USD,calls,339.76,2020-11-26 00:00:00,0.044444444444444446,1.0454153846153846
SPY201127C00326000,2020-11-09 20:28:07,326.0,33.26,28.87,29.05,0.0,0.0,1.0,222.0,0.3663393444824219,True,REGULAR,USD,calls,339.76,2020-11-26 00:00:00,0.044444444444444446,1.0422085889570551
SPY201127C00327000,2020-11-09 21:04:40,327.0,29.27,28.05,28.18,0.0,0.0,28.0,109.0,0.3635927899169922,True,REGULAR,USD,calls,339.76,2020-11-26 00:00:00,0.044444444444444446,1.0390214067278287
SPY201127C00327500,2020-11-05 17:10:14,327.5,25.77,27.54,27.65,0.0,0.0,4.0,68.0,0.3573062316894531,True,REGULAR,USD,calls,339.76,2020-11-26 00:00:00,0.044444444444444446,1.0374351145038168
SPY201127C00328000,2020-11-06 17:39:02,328.0,29.28,27.15,27.28,0.0,0.0,7.0,637.0,0.3590151989746094,True,REGULAR,USD,calls,339.76,2020-11-26 00:00:00,0.044444444444444446,1.0358536585365854
SPY201127C00329000,2020-11-09 21:04:40,329.0,27.42,26.26,26.36,0.0,0.0,35.0,319.0,0.3532779516601562,True,REGULAR,USD,calls,339.76,2020-11-26 00:00:00,0.044444444444444446,1.0327051671732523
SPY201127C00330000,2020-11-09 21:04:40,330.0,26.5,25.22,25.33,0.0,0.0,50.0,1090.0,0.34204759521484374,True,REGULAR,USD,calls,339.76,2020-11-26 00:00:00,0.044444444444444446,1.0295757575757576
SPY201127C00331000,2020-11-09 20:28:07,331.0,28.5,24.33,24.44,0.0,0.0,1.0,429.0,0.33740896972656254,True,REGULAR,USD,calls,339.76,2020-11-26 00:00:00,0.044444444444444446,1.0264652567975832
SPY201127C00332000,2020-11-09 21:04:40,332.0,21.84,23.41,23.52,-2.8400002,-11.507293,10.0,657.0,0.3311834460449219,True,REGULAR,USD,calls,339.76,2020-11-26 00:00:00,0.044444444444444446,1.0233734939759036
SPY201127C00332500,2020-11-06 20:26:38,332.5,20.03,22.95,23.07,0.0,0.0,6.0,430.0,0.3284979260253906,True,REGULAR,USD,calls,339.76,2020-11-26 00:00:00,0.044444444444444446,1.0218345864661653
SPY201127C00333000,2020-11-09 18:29:05,333.0,29.3,22.46,22.56,0.0,0.0,17.0,342.0,0.32300481689453114,True,REGULAR,USD,calls,339.76,2020-11-26 00:00:00,0.044444444444444446,1.0203003003003002
SPY201127C00334000,2020-11-09 21:04:40,334.0,20.71,21.69,21.8,-2.17,-9.484266,4.0,328.0,0.32343205871582026,True,REGULAR,USD,calls,339.76,2020-11-26 00:00:00,0.044444444444444446,1.0172455089820358
SPY201127C00335000,2020-11-06 19:22:20,335.0,20.89,20.75,20.86,-4.76,-18.557507,20.0,193.0,0.3156806713867187,True,REGULAR,USD,calls,339.76,2020-11-26 00:00:00,0.044444444444444446,1.0142089552238807
SPY201127C00336000,2020-11-09 20:39:09,336.0,24.31,19.83,19.93,0.0,0.0,6.0,388.0,0.30811238769531246,True,REGULAR,USD,calls,339.76,2020-11-26 00:00:00,0.044444444444444446,1.0111904761904762
SPY201127C00337000,2020-11-09 20:53:54,337.0,17.03,18.91,19.01,-4.01,-19.058935,3.0,356.0,0.3007882421875,True,REGULAR,USD,calls,339.76,2020-11-26 00:00:00,0.044444444444444446,1.0081899109792285
SPY201127C00337500,2020-11-09 14:30:02,337.5,26.1,18.56,18.66,0.0,0.0,5.0,114.0,0.30152065673828127,True,REGULAR,USD,calls,339.76,2020-11-26 00:00:00,0.044444444444444446,1.0066962962962962
SPY201127C00338000,2020-11-09 20:47:53,338.0,21.33,18.18,18.28,0.0,0.0,19.0,134.0,0.3009103112792969,True,REGULAR,USD,calls,339.76,2020-11-26 00:00:00,0.044444444444444446,1.005207100591716
SPY201127C00339000,2020-11-10 17:55:09,339.0,17.87,17.46,17.56,-1.0,-5.299417,8.0,644.0,0.30084927673339845,True,REGULAR,USD,calls,339.76,2020-11-26 00:00:00,0.044444444444444446,1.0022418879056048
SPY201127C00340000,2020-11-10 17:42:14,340.0,16.8,16.41,16.51,-0.8500004,-4.8158665,14.0,1145.0,0.2876047802734374,True,REGULAR,USD,calls,339.76,2020-11-26 00:00:00,0.044444444444444446,0.9992941176470588
SPY201127C00341000,2020-11-10 17:55:09,341.0,16.17,15.6,15.69,-4.5300007,-21.88406,11.0,477.0,0.2829661547851562,True,REGULAR,USD,calls,339.76,2020-11-26 00:00:00,0.044444444444444446,0.9963636363636363
SPY201127C00342000,2020-11-09 21:00:14,342.0,14.1,14.8,14.89,-1.5499992,-9.904149,1.0,996.0,0.2786937365722656,True,REGULAR,USD,calls,339.76,2020-11-26 00:00:00,0.044444444444444446,0.9934502923976608
SPY201127C00342500,2020-11-10 16:55:37,342.5,14.41,14.4,14.49,-3.42,-19.181156,64.0,305.0,0.2764354583740234,True,REGULAR,USD,calls,339.76,2020-11-26 00:00:00,0.044444444444444446,0.992
SPY201127C00343000,2020-11-10 14:35:39,343.0,13.95,13.98,14.06,-3.9299994,-21.979864,32.0,1360.0,0.27295648925781246,True,REGULAR,USD,calls,339.76,2020-11-26 00:00:00,0.044444444444444446,0.9905539358600582
SPY201127C00344000,2020-11-10 17:43:14,344.0,13.56,13.24,13.33,-5.7799997,-29.886246,13.0,343.0,0.27033200378417965,True,REGULAR,USD,calls,339.76,2020-11-26 00:00:00,0.044444444444444446,0.9876744186046511
SPY201127C00345000,2020-11-10 17:50:07,345.0,12.96,12.39,12.46,-3.1500006,-19.553076,252.0,12372.0,0.26233647827148443,True,REGULAR,USD,calls,339.76,2020-11-26 00:00:00,0.044444444444444446,0.9848115942028985
SPY201127C00346000,2020-11-10 17:43:14,346.0,11.92,11.62,11.7,-3.42,-22.294655,58.0,832.0,0.25775888732910157,True,REGULAR,USD,calls,339.76,2020-11-26 00:00:00,0.044444444444444446,0.9819653179190752
SPY201127C00347000,2020-11-10 15:24:14,347.0,11.44,10.9,10.98,-0.4800005,-4.0268497,180.0,985.0,0.2539747454833985,True,REGULAR,USD,calls,339.76,2020-11-26 00:00:00,0.044444444444444446,0.9791354466858789
SPY201127C00347500,2020-11-10 16:53:06,347.5,10.55,10.53,10.6,-1.0,-8.658009,22.0,1022.0,0.2512281909179687,True,REGULAR,USD,calls,339.76,2020-11-26 00:00:00,0.044444444444444446,0.977726618705036
SPY201127C00348000,2020-11-10 16:57:12,348.0,10.38,10.32,10.4,-0.8000002,-7.1556363,78.0,1131.0,0.2543409527587891,True,REGULAR,USD,calls,339.76,2020-11-26 00:00:00,0.044444444444444446,0.9763218390804598
SPY201127C00349000,2020-11-10 15:28:32,349.0,10.19,9.45,9.52,-0.27000046,-2.5812664,178.0,994.0,0.24420921813964847,True,REGULAR,USD,calls,339.76,2020-11-26 00:00:00,0.044444444444444446,0.9735243553008596
SPY201127C00350000,2020-11-10 18:11:10,350.0,9.15,8.76,8.83,-2.6600008,-22.523293,252.0,3132.0,0.2398147308349609,True,REGULAR,USD,calls,339.76,2020-11-26 00:00:00,0.044444444444444446,0.9707428571428571
SPY201127C00351000,2020-11-10 17:24:53,351.0,8.73,8.09,8.14,-0.33000088,-3.6423936,264.0,1298.0,0.23480989807128905,True,REGULAR,USD,calls,339.76,2020-11-26 00:00:00,0.044444444444444446,0.967977207977208
SPY201127C00352000,2020-11-10 18:03:48,352.0,7.99,7.47,7.51,-0.53999996,-6.330598,475.0,1470.0,0.23102575622558597,True,REGULAR,USD,calls,339.76,2020-11-26 00:00:00,0.044444444444444446,0.9652272727272727
SPY201127C00352500,2020-11-10 16:02:01,352.5,7.02,7.16,7.21,-1.06,-13.118811,132.0,1756.0,0.22937782348632813,True,REGULAR,USD,calls,339.76,2020-11-26 00:00:00,0.044444444444444446,0.9638581560283688
SPY201127C00353000,2020-11-10 18:06:40,353.0,7.27,6.87,6.91,-0.5999999,-7.6238875,96.0,1658.0,0.22754678710937498,False,REGULAR,USD,calls,339.76,2020-11-26 00:00:00,0.044444444444444446,0.9624929178470255
SPY201127C00354000,2020-11-10 17:54:31,354.0,6.62,6.26,6.3,-0.71000004,-9.686221,457.0,852.0,0.22309126525878903,False,REGULAR,USD,calls,339.76,2020-11-26 00:00:00,0.044444444444444446,0.959774011299435
SPY201127C00355000,2020-11-10 18:09:10,355.0,6.08,5.68,5.72,-0.78999996,-11.499272,935.0,909.0,0.21875781249999998,False,REGULAR,USD,calls,339.76,2020-11-26 00:00:00,0.044444444444444446,0.9570704225352112
SPY201127C00356000,2020-11-10 17:32:22,356.0,5.5,5.17,5.2,-0.3000002,-5.1724167,270.0,2063.0,0.2156450506591797,False,REGULAR,USD,calls,339.76,2020-11-26 00:00:00,0.044444444444444446,0.9543820224719101
SPY201127C00357000,2020-11-10 18:12:44,357.0,4.8,4.68,4.72,-0.6699996,-12.248622,68.0,719.0,0.21302056518554688,False,REGULAR,USD,calls,339.76,2020-11-26 00:00:00,0.044444444444444446,0.9517086834733893
SPY201127C00357500,2020-11-10 17:50:34,357.5,4.7,4.43,4.47,-2.46,-34.357544,329.0,868.0,0.21106745971679686,False,REGULAR,USD,calls,339.76,2020-11-26 00:00:00,0.044444444444444446,0.9503776223776224
SPY201127C00358000,2020-11-10 17:40:16,358.0,4.2,4.18,4.21,-0.9000001,-17.64706,335.0,1936.0,0.20850400878906244,False,REGULAR,USD,calls,339.76,2020-11-26 00:00:00,0.044444444444444446,0.949050279329609
SPY201127C00359000,2020-11-10 17:22:21,359.0,3.88,3.76,3.79,-0.5699997,-12.808983,55.0,1125.0,0.20618469604492184,False,REGULAR,USD,calls,339.76,2020-11-26 00:00:00,0.044444444444444446,0.9464066852367687
SPY201127C00360000,2020-11-10 18:13:24,360.0,3.44,3.36,3.39,-0.65999985,-16.097557,2078.0,10763.0,0.2036212451171875,False,REGULAR,USD,calls,339.76,2020-11-26 00:00:00,0.044444444444444446,0.9437777777777777
SPY201127C00361000,2020-11-10 16:26:02,361.0,2.74,2.97,3.0,-1.0899999,-28.459528,157.0,1278.0,0.20050848327636717,False,REGULAR,USD,calls,339.76,2020-11-26 00:00:00,0.044444444444444446,0.9411634349030471
SPY201127C00362000,2020-11-10 17:48:53,362.0,2.8,2.61,2.64,-0.52,-15.662651,333.0,1054.0,0.1974567559814453,False,REGULAR,USD,calls,339.76,2020-11-26 00:00:00,0.044444444444444446,0.9385635359116021
SPY201127C00362500,2020-11-10 17:12:40,362.5,2.72,2.47,2.5,-1.9100001,-41.2527,115.0,560.0,0.19715158325195312,False,REGULAR,USD,calls,339.76,2020-11-26 00:00:00,0.044444444444444446,0.9372689655172414
SPY201127C00363000,2020-11-10 17:04:45,363.0,2.49,2.33,2.35,-0.24000001,-8.791208,816.0,1962.0,0.19617503051757812,False,REGULAR,USD,calls,339.76,2020-11-26 00:00:00,0.044444444444444446,0.9359779614325069
SPY201127C00364000,2020-11-10 17:49:04,364.0,2.21,2.04,2.07,-0.17000008,-7.14286,1186.0,2013.0,0.194343994140625,False,REGULAR,USD,calls,339.76,2020-11-26 00:00:00,0.044444444444444446,0.9334065934065934
SPY201127C00365000,2020-11-10 18:11:52,365.0,1.85,1.77,1.8,-0.63,-25.403225,1218.0,3282.0,0.19190261230468753,False,REGULAR,USD,calls,339.76,2020-11-26 00:00:00,0.044444444444444446,0.9308493150684931
SPY201127C00366000,2020-11-10 17:07:34,366.0,1.71,1.58,1.6,-0.42000008,-19.718313,114.0,930.0,0.19159743957519532,False,REGULAR,USD,calls,339.76,2020-11-26 00:00:00,0.044444444444444446,0.9283060109289617
SPY201127C00367000,2020-11-10 18:09:10,367.0,1.46,1.35,1.37,-0.32999992,-18.435751,107.0,1074.0,0.1889729541015625,False,REGULAR,USD,calls,339.76,2020-11-26 00:00:00,0.044444444444444446,0.9257765667574932
SPY201127C00368000,2020-11-10 18:13:57,368.0,1.2,1.17,1.2,-0.49,-28.994081,18.0,2769.0,0.18824053955078124,False,REGULAR,USD,calls,339.76,2020-11-26 00:00:00,0.044444444444444446,0.9232608695652174
SPY201127C00369000,2020-11-10 17:58:37,369.0,1.08,1.01,1.04,-0.49,-31.21019,1090.0,1958.0,0.1871419177246094,False,REGULAR,USD,calls,339.76,2020-11-26 00:00:00,0.044444444444444446,0.9207588075880758
SPY201127C00370000,2020-11-10 17:11:03,370.0,0.96,0.88,0.9,-0.24000007,-20.000006,256.0,1249.0,0.18628743408203124,False,REGULAR,USD,calls,339.76,2020-11-26 00:00:00,0.044444444444444446,0.9182702702702702
SPY201127C00371000,2020-11-10 17:08:35,371.0,0.84,0.77,0.78,-0.71999997,-46.153847,278.0,1169.0,0.18567708862304685,False,REGULAR,USD,calls,339.76,2020-11-26 00:00:00,0.044444444444444446,0.9157951482479784
SPY201127C00372000,2020-11-10 15:53:08,372.0,0.53,0.66,0.68,-0.5400001,-50.467293,23.0,382.0,0.18567708862304685,False,REGULAR,USD,calls,339.76,2020-11-26 00:00:00,0.044444444444444446,0.9133333333333333
SPY201127C00373000,2020-11-10 17:02:42,373.0,0.62,0.58,0.6,-0.25,-28.735632,29.0,1463.0,0.18628743408203124,False,REGULAR,USD,calls,339.76,2020-11-26 00:00:00,0.044444444444444446,0.9108847184986595
SPY201127C00374000,2020-11-10 16:25:26,374.0,0.45,0.5,0.52,-0.23000002,-33.823532,271.0,823.0,0.18616536499023437,False,REGULAR,USD,calls,339.76,2020-11-26 00:00:00,0.044444444444444446,0.9084491978609626
SPY201127C00375000,2020-11-10 16:19:15,375.0,0.46,0.43,0.44,-0.109999985,-19.298243,47.0,9247.0,0.18518881225585934,False,REGULAR,USD,calls,339.76,2020-11-26 00:00:00,0.044444444444444446,0.9060266666666666
SPY201127C00376000,2020-11-10 15:34:14,376.0,0.34,0.37,0.38,-0.47,-58.024693,6.0,916.0,0.18531088134765622,False,REGULAR,USD,calls,339.76,2020-11-26 00:00:00,0.044444444444444446,0.9036170212765957
SPY201127C00377000,2020-11-10 16:45:31,377.0,0.34,0.32,0.34,-0.22999999,-40.350876,20.0,2407.0,0.18677571044921876,False,REGULAR,USD,calls,339.76,2020-11-26 00:00:00,0.044444444444444446,0.9012201591511936
SPY201127C00378000,2020-11-10 16:23:47,378.0,0.3,0.29,0.29,-0.39999998,-57.142853,3.0,142.0,0.186531572265625,False,REGULAR,USD,calls,339.76,2020-11-26 00:00:00,0.044444444444444446,0.8988359788359788
SPY201127C00379000,2020-11-09 20:27:33,379.0,0.2,0.25,0.26,-0.29000002,-59.183678,21.0,381.0,0.18799640136718748,False,REGULAR,USD,calls,339.76,2020-11-26 00:00:00,0.044444444444444446,0.8964643799472295
